1638316800000,4630.25000000,4731.40000000,4598.77000000,4723.92000000,41743.32350000,1638320399999,195417538.80227500,109065,21994.47340000,102936470.08660100,0
1638320400000,4723.91000000,4723.92000000,4680.24000000,4690.57000000,18184.05920000,1638323999999,85468478.55211000,41558,7796.01590000,36643035.25143100,0
1638324000000,4690.56000000,4750.00000000,4665.20000000,4748.91000000,22668.98200000,1638327599999,106758491.69585900,65428,10313.04450000,48569476.45810500,0
1638327600000,4748.92000000,4769.07000000,4716.54000000,4759.37000000,27490.50190000,1638331199999,130437159.05631100,88517,14610.30570000,69329747.30308100,0
1638331200000,4759.37000000,4762.73000000,4712.22000000,4726.85000000,18072.62710000,1638334799999,85595415.87251900,43581,8429.82750000,39927981.01757300,0
1638334800000,4726.86000000,4736.43000000,4695.99000000,4701.93000000,15805.40760000,1638338399999,74480731.90025700,42366,6976.99760000,32885940.40945700,0
1638338400000,4701.93000000,4744.68000000,4683.85000000,4726.39000000,17422.58210000,1638341999999,82221635.41116600,47273,8182.67950000,38608751.73101600,0
1638342000000,4726.39000000,4778.75000000,4715.00000000,4766.69000000,24298.26350000,1638345599999,115521510.53476900,65801,12294.81240000,58451849.26601800,0
1638345600000,4766.69000000,4769.51000000,4691.25000000,4706.08000000,36157.73960000,1638349199999,171071289.59496200,79698,17054.35440000,80688138.51785300,0
1638349200000,4706.07000000,4747.65000000,4682.00000000,4739.24000000,18077.65270000,1638352799999,85255046.96738600,50173,8671.28710000,40906339.06502900,0
1638352800000,4739.24000000,4748.10000000,4699.04000000,4720.53000000,13371.27670000,1638356399999,63141374.06836700,38908,5874.23710000,27739655.00688900,0
1638356400000,4720.53000000,4729.46000000,4651.46000000,4672.86000000,25089.22020000,1638359999999,117555995.16475900,64169,12806.64030000,59978394.01453800,0
1638360000000,4672.85000000,4720.63000000,4654.39000000,4665.67000000,21153.13860000,1638363599999,99163870.35617500,48850,10359.77280000,48553697.65728300,0
1638363600000,4665.67000000,4720.00000000,4660.96000000,4676.76000000,17742.36360000,1638367199999,83220100.68927300,50574,8421.02240000,39506204.22866900,0
1638367200000,4677.27000000,4758.72000000,4676.00000000,4740.44000000,25884.05530000,1638370799999,122419811.39045000,60598,13453.49130000,63617209.58516500,0
1638370800000,4740.44000000,4761.41000000,4711.41000000,4725.57000000,16220.01590000,1638374399999,76819757.89220500,45765,8149.53180000,38594038.31095400,0
1638374400000,4725.58000000,4758.00000000,4693.01000000,4697.10000000,15153.55740000,1638377999999,71663437.01844400,44235,7175.82440000,33938420.33806900,0
1638378000000,4697.10000000,4709.95000000,4673.00000000,4674.37000000,15543.89920000,1638381599999,72954197.61392500,46474,7439.02240000,34916082.37921200,0
