1614556800000,45134.11000000,46571.30000000,44950.53000000,46217.19000000,4899.57483300,1614560399999,225513040.97302689,98570,2546.12383200,117249522.87670990,0
1614560400000,46217.18000000,46492.33000000,45850.00000000,46161.83000000,2685.38600500,1614563999999,123992734.60490434,63851,1272.87872400,58775192.06854412,0
1614564000000,46166.16000000,46796.94000000,46102.84000000,46419.56000000,2926.95109900,1614567599999,136131784.14017812,66979,1434.36610300,66682014.58160103,0
1614567600000,46414.70000000,46540.31000000,46204.08000000,46336.37000000,1970.34891200,1614571199999,91409715.99835350,48608,996.75823700,46245628.53192638,0
1614571200000,46336.38000000,46688.13000000,45959.70000000,46458.33000000,2152.37990400,1614574799999,99623997.43976883,52281,1018.96408400,47174472.85825921,0
1614574800000,46474.53000000,46486.33000000,45980.00000000,46200.47000000,2151.81610900,1614578399999,99418827.42803201,42108,1160.44899500,53602856.04459932,0
1614578400000,46200.46000000,46272.38000000,45641.02000000,45857.30000000,2462.75599200,1614581999999,113251774.58884000,54715,1221.62636300,56181460.93743773,0
1614582000000,45857.30000000,46425.61000000,45837.28000000,46288.18000000,2757.47142600,1614585599999,127185633.65512986,52132,1401.27958900,64626989.17786812,0
1614585600000,46291.87000000,47300.00000000,46272.10000000,47009.38000000,4893.93544600,1614589199999,229398351.72244389,105294,2517.08494200,118002132.07713202,0
1614589200000,47009.38000000,47500.00000000,46900.00000000,47350.12000000,3890.52625300,1614592799999,183805805.57094061,119593,1860.70307400,87929478.97873058,0
1614592800000,47347.51000000,47714.61000000,46968.00000000,47615.66000000,3790.49879700,1614596399999,179579344.64943491,113749,1814.06676300,85969877.50688835,0
1614596400000,47615.66000000,48050.00000000,47400.00000000,47722.78000000,5754.50783300,1614599999999,274969148.28367645,148678,2584.48026900,123436759.74516606,0
1614600000000,47722.42000000,48044.63000000,47450.32000000,47913.80000000,3184.93608500,1614603599999,152215160.11143974,130402,1642.63539700,78521976.07015114,0
1614603600000,47913.80000000,48441.96000000,47757.78000000,47799.33000000,5239.10988500,1614607199999,252041307.30553061,128669,2231.27196300,107367721.13743488,0
1614607200000,47799.34000000,48564.03000000,47580.10000000,48083.04000000,4564.09516600,1614610799999,219732963.70363260,106239,2351.11959800,113191346.51585313,0
1614610800000,48083.04000000,49298.00000000,48065.54000000,49188.00000000,5757.10113300,1614614399999,281053341.77638509,126214,3130.48006600,152782808.66391681,0
1614614400000,49187.99000000,49469.99000000,48530.36000000,49065.40000000,5837.99284000,1614617999999,286091759.29871188,155200,3045.56667000,149251264.19539030,0
1614618000000,49069.60000000,49200.00000000,48527.27000000,48565.00000000,3508.19818100,1614621599999,171459146.32915217,75536,1500.41754800,73337903.66428158,0
1614621600000,48565.00000000,48777.71000000,48233.33000000,48465.27000000,3120.34098400,1614625199999,151243496.69571990,71330,1632.04003700,79098725.14175139,0
1614625200000,48465.27000000,48700.00000000,48019.06000000,48262.83000000,2240.12268200,1614628799999,108246561.65351669,59593,1097.23393800,53024323.54805958,0
1614628800000,48262.66000000,48916.55000000,47876.00000000,48512.40000000,4496.21330400,1614632399999,217115102.90005244,101790,2755.45463300,133029219.81850437,0
1614632400000,48512.99000000,48872.00000000,48338.25000000,48784.09000000,2011.39697700,1614635999999,97812320.09828620,96201,1014.30510600,49324876.35973564,0
1614636000000,48784.46000000,49300.00000000,48588.89000000,49137.73000000,1882.44168200,1614639599999,92252313.95743198,57553,870.78503600,42666007.40763326,0
1614639600000,49137.73000000,49790.00000000,49064.62000000,49587.03000000,2908.01012000,1614643199999,143972161.98113952,71938,1516.90339400,75094127.70673212,0
1614643200000,49595.76000000,50200.00000000,49278.94000000,49354.62000000,4346.81402400,1614646799999,216488087.59988408,129863,2270.17818400,113115088.77165506,0
1614646800000,49354.63000000,49699.93000000,48710.00000000,49368.60000000,2651.16259000,1614650399999,130190243.85463369,69946,1413.38820000,69418719.02284061,0
1614650400000,49368.60000000,49777.00000000,49045.45000000,49272.74000000,2909.33571100,1614653999999,143869485.52624628,70920,1463.01451400,72353098.49711370,0
1614654000000,49272.74000000,49398.00000000,48825.00000000,48974.75000000,2134.19589000,1614657599999,104756035.22156957,50352,962.66098100,47247693.97571770,0
1614657600000,48974.74000000,49243.00000000,48544.75000000,49159.16000000,2213.46541600,1614661199999,108239030.17290433,54092,1153.58493300,56405746.98290183,0
1614661200000,49159.16000000,49402.07000000,48660.28000000,48672.07000000,1944.60465600,1614664799999,95318839.01138939,46463,925.04489500,45331645.20696174,0
1614664800000,48673.88000000,48846.03000000,48333.00000000,48638.36000000,2733.66015400,1614668399999,132803863.87494007,113819,1346.87413900,65437960.53324578,0
1614668400000,48631.58000000,48833.10000000,48301.36000000,48331.61000000,2277.99261900,1614671999999,110625788.74445659,99655,1231.21930100,59791562.29107835,0
1614672000000,48331.60000000,49222.00000000,48270.69000000,48858.08000000,2996.19663500,1614675599999,146165949.21175821,67298,1564.55009300,76329343.62713566,0
1614675600000,48861.23000000,49265.54000000,48861.22000000,49144.23000000,2269.41548500,1614679199999,111331476.44254829,59578,1029.79736100,50509186.80540750,0
1614679200000,49144.22000000,49263.95000000,48550.00000000,48721.09000000,2242.27340900,1614682799999,109735288.60017008,59225,1055.02994600,51635794.36524153,0
1614682800000,48721.09000000,49047.06000000,48550.00000000,48844.13000000,1837.03586300,1614686399999,89672315.55733889,51394,925.98387800,45202432.84676146,0
1614686400000,48844.14000000,49117.00000000,48568.98000000,48811.03000000,1941.87487100,1614689999999,94695646.41897205,58535,939.50143700,45819256.80625263,0
1614690000000,48807.45000000,49076.70000000,48712.70000000,49000.00000000,2099.03468900,1614693599999,102661918.65693999,53590,1048.34135100,51275549.02548314,0
1614693600000,49000.00000000,49699.99000000,48769.32000000,48899.31000000,4150.04648100,1614697199999,204406128.59988017,93972,2043.69139200,100694555.36869732,0
1614697200000,48899.30000000,49043.99000000,48380.83000000,48676.08000000,3178.21165500,1614700799999,154673872.36398197,74708,1340.28285400,65238082.99869603,0
1614700800000,48676.09000000,48718.18000000,47265.79000000,47520.01000000,5366.20531800,1614704399999,257575962.00608259,151798,2348.60968800,112738228.67151534,0
1614704400000,47519.58000000,47982.45000000,47200.00000000,47852.63000000,3662.97735400,1614707999999,174456947.30407828,128730,1829.51643800,87142089.64553995,0
1614708000000,47852.63000000,48030.48000000,47526.31000000,47678.38000000,1994.87417900,1614711599999,95233303.89670687,93769,952.79825600,45494063.33970039,0
1614711600000,47678.38000000,47944.43000000,47144.22000000,47467.43000000,2771.26309500,1614715199999,131747693.06842034,98596,1309.93651000,62301181.25787985,0
1614715200000,47467.43000000,47643.28000000,47047.60000000,47529.57000000,2453.64842600,1614718799999,116231937.36985676,64205,1202.55626400,56972275.63864315,0
1614718800000,47529.57000000,47870.00000000,47273.01000000,47407.03000000,1932.81103100,1614722399999,91943475.69137602,53329,928.83926000,44190501.89233958,0
1614722400000,47407.25000000,47960.00000000,47331.96000000,47789.87000000,1253.98626200,1614725999999,59837463.58720565,47363,580.48573900,27703230.00487398,0
1614726000000,47793.36000000,48489.24000000,47719.70000000,48440.65000000,2859.97632700,1614729599999,137811317.12811264,64383,1511.15246300,72798082.56783824,0
1614729600000,48436.61000000,48745.13000000,48100.71000000,48507.96000000,2531.59123400,1614733199999,122798419.62848665,53077,1177.89221700,57133626.05636271,0
1614733200000,48514.80000000,48882.43000000,48458.38000000,48848.63000000,1643.30219000,1614736799999,80018499.29918459,41210,726.73526000,35389387.98642285,0
1614736800000,48848.63000000,49000.51000000,48528.92000000,48594.07000000,1553.52741800,1614740399999,75752054.89001707,38394,719.59482100,35090864.33090984,0
1614740400000,48594.06000000,48839.27000000,48494.53000000,48704.75000000,1185.08812100,1614743999999,57663580.92956713,40893,607.00264100,29538436.50475996,0
1614744000000,48704.75000000,49327.70000000,48653.09000000,49105.47000000,2790.44936100,1614747599999,136996237.70821637,65457,1488.15755300,73047477.71140269,0
1614747600000,49105.47000000,49466.69000000,48837.00000000,49079.64000000,2164.58725700,1614751199999,106340109.61150006,108475,1065.72382500,52357904.27170272,0
1614751200000,49078.59000000,49637.39000000,49078.59000000,49529.90000000,2958.78076000,1614754799999,146185107.96353998,93723,1666.72251300,82355738.29385587,0
1614754800000,49529.90000000,49960.00000000,49474.11000000,49752.97000000,2792.45951800,1614758399999,138931530.68384826,97584,1459.85421200,72631476.78293404,0
1614758400000,49752.97000000,50998.00000000,49752.97000000,50909.41000000,5488.74934600,1614761999999,277024353.58012751,125973,3143.49451100,158582078.01920919,0
1614762000000,50909.40000000,51495.00000000,50720.00000000,51445.31000000,5106.81950300,1614765599999,261126093.92694194,132698,2763.20349500,141336464.50458270,0
1614765600000,51445.31000000,51756.05000000,51187.07000000,51414.19000000,4520.03804600,1614769199999,232747613.88113270,151516,2397.06561200,123449947.65462317,0
1614769200000,51414.19000000,51777.00000000,51155.33000000,51666.33000000,4391.34593700,1614772799999,226230013.96903974,130413,2396.12146300,123441814.32529159,0
1614772800000,51665.83000000,52575.17000000,51355.00000000,52540.04000000,5714.41055100,1614776399999,296992452.13045612,127191,3308.02935500,171904075.38866856,0
1614776400000,52547.23000000,52640.00000000,51188.31000000,51559.50000000,5758.60323800,1614779999999,298239335.78139556,137323,2804.76765100,145233591.21723580,0
1614780000000,51559.63000000,51564.15000000,50651.00000000,50776.36000000,7069.14955100,1614783599999,360402221.17815262,141576,3365.80942100,171557758.40703310,0
1614783600000,50776.35000000,51155.00000000,50481.00000000,50767.36000000,4526.07871600,1614787199999,229708968.53050298,130473,2035.28169900,103338304.58871397,0
1614787200000,50767.35000000,51444.90000000,50750.02000000,51077.00000000,4984.12482500,1614790799999,254824653.29664886,165716,2300.10871300,117606484.26926302,0
1614790800000,51077.00000000,51449.84000000,50825.18000000,51307.78000000,2696.71573800,1614794399999,138068361.30626659,87905,1283.44169500,65716481.02773078,0
1614794400000,51305.50000000,51600.00000000,51100.00000000,51233.11000000,2318.50380800,1614797999999,119154743.77854526,60959,1156.39773200,59434033.01814201,0
1614798000000,51233.11000000,51257.29000000,50260.00000000,50857.17000000,3237.72893200,1614801599999,164086181.75125293,85121,1481.36872300,75059542.89752790,0
1614801600000,50857.17000000,51172.62000000,50431.37000000,50521.40000000,2027.51565200,1614805199999,103090865.08911168,59000,941.50563200,47881773.56682220,0
1614805200000,50523.93000000,51123.00000000,50364.64000000,50958.60000000,1734.77098600,1614808799999,88022811.63217602,52301,837.51421800,42524598.54984129,0
1614808800000,50956.10000000,51356.86000000,50500.00000000,50577.34000000,1805.80320500,1614812399999,91937030.51610346,60526,858.10618500,43715137.90935652,0
1614812400000,50577.33000000,51068.99000000,50301.50000000,50349.37000000,2035.76981200,1614815999999,103180016.47848618,54627,971.46925200,49259901.39581802,0
1614816000000,50349.37000000,51147.05000000,49850.81000000,50894.48000000,3929.68063600,1614819599999,197918438.70191361,136711,1730.25342400,87217347.38470511,0
1614819600000,50894.48000000,51622.94000000,50714.28000000,51475.19000000,3033.52882300,1614823199999,155800990.35958906,71501,1699.67633300,87308878.17578879,0
1614823200000,51475.14000000,51773.88000000,50790.55000000,50791.63000000,2491.78961200,1614826799999,127904320.77595812,63350,1207.29439800,61990478.73723125,0
1614826800000,50792.02000000,51033.47000000,49401.30000000,49574.89000000,4911.74132000,1614830399999,246022529.21847696,106305,2092.21946100,104801051.58968789,0
1614830400000,49574.89000000,49811.66000000,49010.10000000,49065.33000000,3987.47014200,1614833999999,197194266.54437518,99280,1978.71458700,97856280.97287022,0
1614834000000,49065.32000000,49698.43000000,49034.81000000,49661.35000000,2844.02402400,1614837599999,140413615.69223364,102342,1521.52767900,75117152.19597829,0
1614837600000,49664.40000000,49870.00000000,49237.49000000,49393.07000000,2645.16712500,1614841199999,131018764.94435118,72059,1176.34274000,58273254.52288077,0
1614841200000,49393.08000000,49816.00000000,49320.00000000,49696.49000000,2234.03931000,1614844799999,110828678.90419889,109498,1055.00032200,52337421.41246901,0
1614844800000,49701.37000000,50756.23000000,49688.46000000,50221.61000000,4072.44769000,1614848399999,205017535.42104988,98949,1920.06207300,96645888.47671643,0
1614848400000,50221.67000000,50225.00000000,48524.86000000,49069.98000000,5990.24725100,1614851999999,293836706.53748163,155675,2850.86327900,139805295.23980407,0
1614852000000,49069.99000000,49562.49000000,48747.46000000,49219.42000000,3159.20152200,1614855599999,155318797.62700935,82160,1450.19468900,71297604.04786283,0
1614855600000,49216.96000000,49499.00000000,48898.64000000,49323.32000000,2362.81813700,1614859199999,116380363.77900442,79907,1225.97429300,60394695.34874380,0
1614859200000,49323.31000000,49764.92000000,49113.63000000,49355.84000000,2548.53514900,1614862799999,125917611.75631470,106501,1271.47501100,62830402.83400939,0
1614862800000,49355.85000000,49710.00000000,48721.43000000,49633.44000000,3379.86793700,1614866399999,166619030.46277974,90032,1744.42532100,86010212.06358469,0
1614866400000,49633.44000000,50569.41000000,49205.13000000,49422.53000000,4935.92384900,1614869999999,245794766.67514644,122141,2398.65822600,119450300.31675610,0
1614870000000,49422.53000000,49812.41000000,48829.07000000,49412.60000000,4123.16341300,1614873599999,203320373.60060322,103220,2125.30199900,104800742.77860544,0
1614873600000,49412.60000000,50033.92000000,49300.01000000,49693.59000000,2731.21131900,1614877199999,135736787.73498519,81783,1392.03344700,69191403.27582915,0
1614877200000,49694.60000000,49927.34000000,48319.36000000,48508.07000000,4940.77189000,1614880799999,242741823.79543321,124202,2414.98676600,118688903.20083292,0
1614880800000,48508.01000000,48666.66000000,47588.52000000,47600.01000000,5960.91355300,1614884399999,286835970.47422675,144059,2727.59863900,131306475.85429757,0
1614884400000,47600.00000000,48394.04000000,47596.29000000,48000.36000000,3689.38935300,1614887999999,177510471.16833480,115542,1802.29835200,86688235.65910484,0
1614888000000,48000.37000000,48270.99000000,47500.00000000,48221.00000000,3058.63060700,1614891599999,146501948.75320175,76424,1483.31950500,71073269.89941984,0
1614891600000,48221.00000000,48434.68000000,47800.00000000,47955.77000000,1971.81794600,1614895199999,94901008.52759783,51084,1041.88162500,50141918.29659669,0
1614895200000,47955.78000000,48350.00000000,47859.16000000,48249.99000000,1346.51845200,1614898799999,64853394.20502821,50261,732.94692900,35308935.56370703,0
